eventid,iyear,imonth,iday,country,country_txt,region_txt,provstate,city,latitude,longitude,summary,crit1,crit2,crit3,doubtterr,success,suicide,attacktype1_txt,attacktype2_txt,attacktype3_txt,targtype1_txt,targsubtype1_txt,natlty1_txt,gname,motive,nperps,nperpcap,claimed,weaptype1_txt,weaptype2_txt,weapdetail,nkill,nkillter,nwound,propextent_txt,nhostkid
-356302850,2015,7,16,217,United States,North America,Tennessee,Chattanooga,35.095083,-85.253424,"07/16/2015: An assailant opened fire on the Navy Operational Support Center in Chattanooga, Tennessee, United States. Five military personnel and the assailant were killed and two people, including a police officer and a Marine recruiter, were injured in the attack. This was one of two attacks carried out by the same assailant within a short period of time; before targeting the support center, the assailant had opened fire on a recruiting office. No group claimed responsibility for the incident; however, the assailant was later identified as Mohammad Youssuf Abdulazeez.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Military,Military Recruiting Station/Academy,United States,Muslim extremists,,1.0,0.0,0.0,Firearms,Firearms,"An AK-47 assault rifle, a 12-gauge shotgun, and a 9-mm pistol were used in the attack.",6.0,1.0,2.0,,
-356272815,2015,7,19,217,United States,North America,Illinois,Aurora,41.758165000000005,-88.23919699999999,"07/19/2015: Assailants attempted to set fire to a Planned Parenthood facility in Aurora, Illinois, United States. There were no reports of casualties or property damage in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,0.0,0.0,Facility/Infrastructure Attack,,,Abortion Related,Clinics,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,,
-356232832,2015,7,23,217,United States,North America,Louisiana,Lafayette,30.201966,-92.045686,"07/23/2015: An assailant opened fire on the audience before killing himself at a screening of the movie Trainwreck in Lafayette, Louisiana, United States. At least three people, including the assailant, were killed and nine other people were injured in the assault. An individual, identified as John Russell Houser, claimed responsibility for the incident and stated that he carried out the attack with the intention that it would harm the United States (US) economy.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Business,Entertainment/Cultural/Stadium/Casino,United States,Anti-Government extremists,"An individual, identified as John Russell Houser, claimed responsibility for the incident and stated that he carried out the attack with the intention that it would harm the United States (US) economy.",1.0,0.0,1.0,Firearms,,A .40-caliber handgun was used in the attack.,3.0,1.0,9.0,,
-355452807,2015,8,1,217,United States,North America,Louisiana,New Orleans,29.950112,-90.096663,"08/01/2015: Arsonists set fire to a security guard's vehicle inside the locked gate of a construction site where a new Planned Parenthood clinic was being built in New Orleans, Louisiana, United States. No injuries resulted from the attack, but the car was damaged. No group claimed responsibility for the attack.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Abortion Related,Clinics,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),
-355442798,2015,8,2,217,United States,North America,New Mexico,Las Cruces,32.294582,-106.75445900000001,"08/02/2015: An explosive device detonated in a mailbox outside Calvary Baptist Church in Las Cruces, New Mexico, United States. There were no reported casualties in the blast. This was one of two similar blasts targeting churches in Las Cruces on the same day. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,1.0,0.0,0.0,Explosives,,,0.0,0.0,0.0,Minor (likely < $1 million),
-355442797,2015,8,2,217,United States,North America,New Mexico,Las Cruces,32.319945000000004,-106.790007,"08/02/2015: An explosive device detonated in a trash can outside Holy Cross Catholic Church in Las Cruces, New Mexico, United States. There were no reported casualties in the blast. This was one of two similar blasts targeting churches in Las Cruces on the same day. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,1.0,0.0,0.0,Explosives,,,0.0,0.0,0.0,Minor (likely < $1 million),
-355322819,2015,8,14,217,United States,North America,New Mexico,Las Cruces,32.292512,-106.773223,"08/14/2015: An explosive device was discovered and safely defused outside of First Presbyterian Church in Las Cruces, New Mexico, United States. No group claimed responsibility for the incident.",1,1,1,0.0,0.0,0.0,Bombing/Explosion,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Explosives,,,0.0,0.0,0.0,,
-354422864,2015,9,4,217,United States,North America,Washington,Pullman,46.715956,-117.17945300000001,"09/04/2015: Assailants set fire to a Planned Parenthood building in Pullman, Washington, United States. There were no reported casualties; however, there was significant damage to the building from the fire. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Abortion Related,Clinics,United States,Unknown,"The specific motive is unknown; however, sources noted that there were recent allegations against Planned Parenthood that it was profiting from tissue donations from fetuses for research, which Planned Parenthood denied.",-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),
-354332833,2015,9,13,217,United States,North America,Texas,Bullard,32.137933000000004,-95.323685,"09/13/2015: An assailant dressed in tactical gear and armed with a handgun threatened church-goers at the Corinth Missionary Baptist Church in Bullard, Texas, United States. The pastor of the church, John Johnson, was able to calm the perpetrator down, at which point he fled. Before fleeing, the assailant, identified as Rasheed Abdul Aziz, told the pastor that he had been sent by Allah to ""slay infidels."" Aziz was arrested the following day.",1,1,1,0.0,0.0,0.0,Armed Assault,,,Religious Figures/Institutions,Place of Worship,United States,Muslim extremists,"An individual, identified as Rasheed Abdul Aziz, claimed responsibility for the incident and stated that he had been sent by Allah to ""slay infidels.""",1.0,1.0,1.0,Firearms,,,0.0,0.0,0.0,,
-354162830,2015,9,30,217,United States,North America,California,Thousand Oaks,34.184851,-118.90688,"09/30/2015: An assailant set fire to a Planned Parenthood Federation of America, Inc. facility in Thousand Oaks, California, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Abortion Related,Clinics,United States,Unknown,"The specific motive is unknown; however, sources noted that there were recent allegations against Planned Parenthood that it was profiting from tissue donations from fetuses for research, which Planned Parenthood denied.",1.0,0.0,0.0,Incendiary,,Gasoline was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-353452817,2015,10,1,217,United States,North America,Oregon,Roseburg,43.288981,-123.333302,"10/01/2015: An assailant, identified as Christopher Harper-Mercer, entered a classroom at Umpqua Community College and held an unknown number of students and staff hostage in Roseburg, Oregon, United States. Armed with six firearms, the assailant shot and killed nine people and injured at least seven others. He exchanged fire with responding police officers before shooting and killing himself. Statements Harper-Mercer made in his manifesto and posted online reflect a fixation on mass shootings, as well as a misogynist and white supremacist narrative seen in message forums where participants self-identify as ""involuntarily celibate"" (incel).",1,1,1,0.0,1.0,1.0,Hostage Taking (Barricade Incident),,,Educational Institution,School/University/Educational Building,United States,Incel extremists,"An unaffiliated individual, identified as Christopher Harper-Mercer, claimed responsibility for the incident and wrote a manifesto and posted statements online reflecting a fixation on mass shootings, as well as a misogynist and white supremacist narrative seen in message forums where participants self-identify as ""involuntarily celibate.""",1.0,0.0,1.0,Firearms,Firearms,"A 5.56-caliber Del-Ton DTI15 semiautomatic rifle, a .40-caliber Smith & Wesson Model 99 pistol, a .38-caliber Smith & Wesson Model M642-2 pistol, a .380-caliber HiPoint pistol, a .40-caliber Taurus Model T24 pistol, and a 9-mm Glock Model 19 pistol were used in the attack.",10.0,1.0,7.0,Minor (likely < $1 million),-99.0
-352452836,2015,11,1,217,United States,North America,Mississippi,Tupelo,34.308638,-88.709435,"11/01/2015: An assailant threw an explosive device at a Walmart in Tupelo, Mississippi, United States. There were no reported casualties in the blast. An individual, identified as Marshall E. Leonard, claimed responsibility for the incident. Sources posited that Leonard targeted the Walmart because it stopped selling Mississippi state flags containing the Confederate flag symbol.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Business,Retail/Grocery/Bakery,United States,Right-wing extremists,"The specific motive is unknown; however, sources posited that Marshall E. Leonard targeted the Walmart because it stopped selling Mississippi state flags containing the Confederate flag symbol.",1.0,1.0,1.0,Explosives,,A homemade explosive device wrapped in newspaper was used in the attack.,0.0,0.0,0.0,,
-352422856,2015,11,4,217,United States,North America,California,Merced,37.365797,-120.42477099999999,"11/04/2015: An assailant attacked students on the University of California campus in Merced, California, United States. Four students were injured in the attack. The assailant was shot and killed by police officers. Faisal Mohammad claimed responsibility in a note left at the scene.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Educational Institution,School/University/Educational Building,United States,Jihadi-inspired extremists,,1.0,0.0,1.0,Melee,,A knife was used in the attack.,1.0,1.0,4.0,,
-352402859,2015,11,6,217,United States,North America,California,Ingelwood,33.959534999999995,-118.34834199999999,"11/06/2015: An assailant attacked a Sikh bus driver in Inglewood, California, United States. The driver, identified as Balwinder Jit Singh, was injured in the attack. An individual identified as K.C. Tard Jr. claimed responsibility for the incident and called Singh a ""terrorist"" and a ""suicide bomber.""",1,1,1,0.0,1.0,0.0,Unarmed Assault,,,Private Citizens & Property,Religion Identified,United States,Anti-Sikh extremists,"An individual, identified as KC Tard Jr., claimed responsibility for the incident and described Balwinder Jit Singh as a ""terrorist"" and a ""suicide bomber.""",1.0,1.0,1.0,Melee,,,0.0,0.0,1.0,,
-352312869,2015,11,15,217,United States,North America,Connecticut,Meriden,41.519714,-72.840257,"11/15/2015: Assailants opened fire on the Baitul Aman Mosque on Main Street in Meriden, Connecticut, United States. There were no reported casualties, though the mosque was damaged in the attack. No group claimed responsibility for the incident; however authorities identified the assailant as Ted Hakey Junior, who confessed to the attack.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Religious Figures/Institutions,Place of Worship,United States,Anti-Muslim extremists,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks.",1.0,1.0,1.0,Firearms,Firearms,An M14 rifle and a 9-mm handgun were used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-352272858,2015,11,19,217,United States,North America,Virginia,Falls Church,38.861472,-77.146621,"11/19/2015: An assailant threw incendiary devices at Dar Al-Hijrah Islamic Center in Falls Church, Virginia, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, an individual, identified as Chester H. Gore, was arrested in connection with the attack.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Anti-Muslim extremists,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks.",1.0,1.0,0.0,Incendiary,Fake Weapons,Molotov cocktails and a fake explosive device were used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-352232828,2015,11,23,217,United States,North America,Minnesota,Minneapolis,44.964985,-93.260193,"11/23/2015: Assailants opened fire on a Black Lives Matter rally in Minneapolis, Minnesota, United States. Five people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Sovereign Citizen and white supremacists.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Private Citizens & Property,Political Party Member/Rally,United States,Sovereign Citizen,,4.0,4.0,0.0,Firearms,,Pistols were used in the attack.,0.0,0.0,5.0,,
-352192911,2015,11,27,217,United States,North America,Colorado,Colorado Springs,38.864281,-104.778412,"11/27/2015: An assailant opened fire on a Planned Parenthood clinic and held an unknown number of people hostage for five hours in Colorado Springs, Colorado, United States. At least three people were killed and nine other people were wounded in the assault. An individual, identified as Robert Lewis Dear, claimed responsibility for the incident and stated that he was a ""warrior for the babies.""",1,1,1,0.0,1.0,0.0,Hostage Taking (Barricade Incident),Armed Assault,,Abortion Related,Clinics,United States,Anti-Abortion extremists,"An individual, identified as Robert Lewis Dear, claimed responsibility for the incident and stated that he was a ""warrior for the babies.""",1.0,1.0,1.0,Firearms,,An assault rifle was used in the attack.,3.0,0.0,9.0,,-99.0
-351442900,2015,12,2,217,United States,North America,California,San Bernardino,34.07577,-117.277924,"12/02/2015: Two assailants opened fire on a holiday party at the Inland Regional Center for disabled people in San Bernardino, California, United States. The assailants also attempted to trigger an explosive device, which failed to detonate. Fourteen people were killed and at least 17 people were injured in the attack. Both assailants, identified as Syed Rizwan Farook and Tashfeen Malik, fled the scene but were located and killed in a shootout with police later the same day. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,Armed Assault,,Government (General),"Government Personnel (excluding police, military)",United States,Jihadi-inspired extremists,,2.0,0.0,0.0,Explosives,Firearms,"A remote-controlled explosive device containing three pipe bombs, .223 AR-15 semiautomatic rifles, and 9-mm semiautomatic pistols were used in the attack.",16.0,2.0,17.0,,
-351412881,2015,12,5,217,United States,North America,New York,New York City,40.697132,-73.931351,"12/05/2015: An assailant assaulted a Muslim store clerk at Fatima Food Mart in Queens, New York City, United States. The clerk was injured in the attack. No group claimed responsibility; however, an assailant, identified as Piro Kolvani, said ""I kill Muslims"" during the attack and was later arrested.",1,1,1,0.0,1.0,0.0,Unarmed Assault,,,Private Citizens & Property,Religion Identified,United States,Anti-Muslim extremists,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks and the San Bernardino attack. Moreover, sources noted that the assailant said, ""I kill Muslims,"" during the attack.",1.0,1.0,0.0,Melee,,,0.0,0.0,1.0,,
-351382874,2015,12,8,217,United States,North America,North Dakota,Grand Forks,47.900053,-97.04464899999999,"12/08/2015: Assailants set fire to Jubba Cafe, a restaurant owned by a Somali-Muslim, in Grand Forks, North Dakota, United States. There were no reported casualties in the attack, but the building was damaged in the blaze. No group claimed responsibility for the incident; however, sources attributed the attack to an individual identified as Matthew Gust.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Business,Restaurant/Bar/Café,United States,Anti-Muslim extremists,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks and the San Bernardino attack.",1.0,1.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),
-351352881,2015,12,11,217,United States,North America,California,Coachella,33.69288,-116.18744199999999,"12/11/2015: Assailants threw an incendiary device at the Islamic Society of Coachella Valley in Coachella, California, United States. There were no reported casualties, but the mosque was damaged in the attack. No group claimed responsibility for the incident; however, Carl James Dial was arrested in relation to the attack.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Anti-Muslim extremists,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks and the San Bernardino attack.",1.0,1.0,0.0,Incendiary,,A firebomb was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-351202896,2015,12,26,217,United States,North America,California,Tracy,37.764563,-121.45250300000001,"12/26/2015: Assailants threw an incendiary device at the Tracy Islamic Center in Tracy, California, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks and the San Bernardino attack.",-99.0,0.0,0.0,Incendiary,,A Molotov cocktail was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-262442869,2016,1,2,217,United States,North America,Oregon,Princeton,43.265840999999995,-118.84408300000001,"01/02/2016: At least 12 armed assailants seized the Malheur National Wildlife Refuge headquarters in Princeton, Oregon, United States. On January 26, 2016, a leader of the group was killed, Ryan Bundy was wounded, and seven leaders, including Ammon and Ryan Bundy, were arrested in a confrontation with authorities approximately 45 miles away from the refuge. The last four assailants at the refuge were arrested on February 11, 2016. Citizens for Constitutional Freedom claimed responsibility for the incident and demanded that federal grounds be returned to the ranchers of Harney County. The group also stated that the occupation was carried out in protest to the five year sentence of Dwight and Steven Hammond, two ranchers convicted of arson of federal land.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Government (General),Government Building/Facility/Office,United States,Citizens for Constitutional Freedom,"Citizens for Constitutional Freedom claimed responsibility for the incident and demanded that federal grounds be returned to the ranchers of Harney County. The group also stated that the occupation was carried out in protest to the five year sentence of Dwight and Steven Hammond, two ranchers convicted of arson of federal land.",12.0,11.0,1.0,Firearms,Firearms,"AR-15 automatic rifles and other assault weapons, pistols, rifles, and shotguns were used in the attack.",0.0,0.0,0.0,,
-262392888,2016,1,7,217,United States,North America,Pennsylvania,Philadelphia,40.008171000000004,-75.13549,"01/07/2016: An assailant shot and injured police officer Jesse Hartnett in Philadelphia, Pennsylvania, United States. Hartnett returned fire and injured the assailant as he attempted to flee. The assailant, identified as Edward Archer, stated that he carried out the attack ""in the name of Islam."" Archer also pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0.0,1.0,0.0,Armed Assault,,,Police,Police Security Forces/Officers,United States,Jihadi-inspired extremists,"An unaffiliated individual, identified as Edward Archer, claimed responsibility for the incident and stated that he carried out the attack ""in the name of Islam."" Archer also pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",1.0,1.0,1.0,Firearms,,A semiautomatic pistol was used in the attack.,0.0,0.0,2.0,Minor (likely < $1 million),
-262312872,2016,1,15,217,United States,North America,New York,New York City,40.697132,-73.931351,"01/15/2016: Assailants attacked a Muslim civilian from Bangladesh in Bronx, New York City, United States. The civilian was injured in the assault. No group claimed responsibility; however, sources noted that the two assailants shouted ""ISIS, ISIS"" at the victim during the attack.",1,1,1,0.0,1.0,0.0,Unarmed Assault,,,Private Citizens & Property,Religion Identified,Bangladesh,Anti-Muslim extremists,"The specific motive is unknown; however, sources noted that the assailants yelled, ""ISIS, ISIS"" throughout the attack.",2.0,2.0,0.0,Melee,,,0.0,0.0,1.0,,
-261352889,2016,2,11,217,United States,North America,Ohio,Columbus,40.064023999999996,-82.86381800000001,"02/11/2016: A machete-wielding assailant attacked and wounded four people in Nazareth Restaurant & Deli in Columbus, Ohio, United States. Police shot and killed the assailant after he fled the restaurant. No group claimed responsibility for the incident; however sources identified the assailant as Mohamed Barry, who shouted ""Allahu Akbar"" immediately before the attack.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Business,Restaurant/Bar/Café,United States,Muslim extremists,,1.0,0.0,0.0,Melee,,A machete was used in the attack.,1.0,1.0,4.0,,
-261282849,2016,2,18,217,United States,North America,Indiana,Nashville,39.207489,-86.246998,"02/18/2016: An assailant armed with a hatchet attacked Zhang Yue, an 18-year-old Chinese exchange student, in Nashville, Indiana, United States. Yue was injured in the assault. Authorities arrested Dana Ericson, who confessed to the attack, self-identified as a white supremacist, and indicated that his goal was ethnic cleansing. In court Ericson stated that he was ""trying to start a revolution.""",1,1,1,1.0,1.0,0.0,Armed Assault,,,Private Citizens & Property,Race/Ethnicity Identified,China,White extremists,"An unaffiliated individual, identified as Dana Ericson, claimed responsibility for the incident and stated that he targeted Zhang Yue because she was Asian and that he intended to carry out ""ethnic cleansing.""",1.0,1.0,1.0,Melee,,A hatchet was used in the attack.,0.0,0.0,1.0,,
-261182843,2016,2,28,217,United States,North America,California,Lake Los Angeles,34.605975,-117.829953,"02/28/2016: Three assailants armed with knives attacked a group of Hispanic teenagers playing soccer at Stephen Sorensen Park in Lake Los Angeles, California, United States. At least two people suffered minor injuries in the assault. The three assailants, identified as Ian Justine Plankey, Richard Lawrence Daulton, and Kevin Matthew Stewart, were arrested following the incident. During the attack, they shouted white supremacist statements and racial slurs, including ""Heil Hitler, AV Skins.""",1,1,1,0.0,1.0,0.0,Armed Assault,,,Private Citizens & Property,Race/Ethnicity Identified,United States,White extremists,"The specific motive is unknown; however, sources noted that the three assailants yelled ""Heil Hitler, AV skins,"" during the attack.",3.0,3.0,0.0,Melee,Melee,Knives were used in the attack.,0.0,0.0,3.0,,
-260162843,2016,3,30,217,United States,North America,Massachusetts,Tyngsborough,42.691278999999994,-71.43867900000001,"03/30/2016: An assailant attempted to cut and set fire to power lines in Tyngsborough, Massachusetts, United States. The power lines were not damaged but the device started a fire in the nearby bushes. Danny M. Kelly claimed responsibility for the incident and demanded change within the court system.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Utilities,Electricity,United States,Court Reform extremists,"An unaffiliated individual, identified as Danny M. Kelly, claimed responsibility for the incident and demanded change within the court system.",1.0,1.0,1.0,Incendiary,,Homemade incendiary devices containing thermite were used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-259252857,2016,4,21,217,United States,North America,Idaho,Bonners Ferry,48.684131,-116.316826,"04/21/2016: Assailants set fire to St. Ann's Catholic Church in Bonners Ferry, Idaho, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Major (likely >= $1 million but < $1 billion),
-259202869,2016,4,26,217,United States,North America,Massachusetts,Haverhill,42.7678,-71.04865,"04/26/2016: Assailants set fire to Riverside Church in Haverhill, Massachusetts, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),
-258212857,2016,5,25,217,United States,North America,Washington,Vancouver,45.672237,-122.65879299999999,"05/25/2016: Assailants set fire to the First Congregational Church in Vancouver, Washington, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Major (likely >= $1 million but < $1 billion),
-258212851,2016,5,25,217,United States,North America,California,Modesto,37.664764,-120.994427,"05/25/2016: Assailants threw an incendiary device at the Planned Parenthood Modesto Heath Center in Modesto, California, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Abortion Related,Clinics,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,A thrown gas can was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-258202860,2016,5,26,217,United States,North America,Washington,Vancouver,45.710821,-122.63503899999999,"05/26/2016: Assailants set fire to the Liberty Bible Church in Vancouver, Washington, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),
-257412830,2016,6,5,217,United States,North America,New York,New York City,40.697132,-73.931351,"06/05/2016: An assailant threw a Molotov cocktail at St. Paul's Memorial Church in Staten Island, New York City, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,1.0,0.0,0.0,Incendiary,,A Molotov cocktail was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-257372878,2016,6,9,217,United States,North America,New York,New York City,40.697132,-73.931351,"06/09/2016: An assailant threw a Molotov cocktail at First Central Baptist Church in Staten Island, New York City, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,1.0,0.0,0.0,Incendiary,,A Molotov cocktail was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),
-257342911,2016,6,12,217,United States,North America,Florida,Orlando,28.519601,-81.37679399999999,"06/12/2016: An assailant armed with an assault rifle and a handgun opened fire on customers at Pulse, a gay nightclub, in Orlando, Florida, United States. The assailant then held an unknown number of people hostage inside the nightclub for three hours. At least 49 people were killed and 53 people were injured during the attack before the assailant was killed by police officers, who also rescued 30 hostages. The assailant, identified as Omar Mateen, had pledged allegiance to the Islamic State of Iraq and the Levant (ISIL). Additionally, Mateen stated that he carried out the attack in retaliation for U.S. airstrikes in Iraq and Syria. The Islamic State of Iraq and the Levant (ISIL) also claimed responsibility for the incident; however, Omar Mateen's connection to ISIL could not be confirmed.",1,1,1,0.0,1.0,0.0,Hostage Taking (Barricade Incident),Armed Assault,,Business,Entertainment/Cultural/Stadium/Casino,United States,Jihadi-inspired extremists,"An unaffiliated individual, identified as Omar Mateen, claimed responsibility for the incident and pledged allegiance to the Islamic State of Iraq and the Levant (ISIL). Additionally, Mateen stated that he carried out the attack in retaliation for United States (US) airstrikes in Iraq and Syria.",1.0,0.0,1.0,Firearms,Firearms,A Sig Sauer MCX assault rifle and a Glock 17 handgun were used in the attack.,50.0,1.0,53.0,Minor (likely < $1 million),-99.0
-257282875,2016,6,18,217,United States,North America,Nevada,Las Vegas,36.211296000000004,-115.24753600000001,"06/18/2016: An assailant attempted to assassinate presidential candidate Donald Trump at a campaign rally in Las Vegas, Nevada, United States. The assailant was arrested as he tried to remove a gun from the holster of a police officer. Michael Steven Sandford claimed responsibility for the incident. Sandford stated that he targeted Trump because he believed ""somebody had to stand up for America"" and told the Secret Service that he had planned for over a year to assassinate Trump.",1,1,1,0.0,0.0,0.0,Assassination,,,Private Citizens & Property,Political Party Member/Rally,United States,Anti-Trump extremists,"An unaffiliated individual, identified as Michael Steven Sandford, claimed responsibility for the incident and stated that he targeted Donald Trump because he believed ""somebody had to stand up for America.""",1.0,1.0,1.0,Firearms,,A handgun was used in the attack.,0.0,0.0,0.0,,
-257272862,2016,6,19,217,United States,North America,Virginia,Stephens City,39.111992,-78.193905,"06/19/2016: An explosive device was discovered and safely defused at Life Church in Stephens City, Virginia, United States. No group claimed responsibility for the incident.",1,1,1,0.0,0.0,0.0,Bombing/Explosion,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Explosives,,An explosives-laden package was used in the attack.,0.0,0.0,0.0,,
-256422864,2016,7,4,217,United States,North America,Missouri,St. Louis,38.656298,-90.413024,"07/04/2016: Assailants attempted to set fire to a building that formerly housed the Temple Israel House in St. Louis, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources suspected that the assailants may be members of the Black Hebrew Israelites.",1,1,1,0.0,0.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Black Hebrew Israelites,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),
-256412868,2016,7,5,217,United States,North America,Missouri,St. Louis,38.70333,-90.248796,"07/05/2016: Assailants set fire to the Greater St. Paul Missionary Baptist Church in St. Louis, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources suspected that the assailants may be members of the Black Hebrew Israelites.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Black Hebrew Israelites,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),
-256402878,2016,7,6,217,United States,North America,Missouri,St. Louis,38.608081,-90.224879,"07/06/2016: Assailants attempted to set fire to the Church of Christ in St. Louis, Missouri, United States. Assailants also spray painted ""Stop Preaching False Doctrine"" and ""America is Sodom and Gomorrah."" No group claimed responsibility for the incident; however, sources suspected the involvement of the Black Hebrew Israelites.",1,1,1,0.0,0.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Black Hebrew Israelites,"The specific motive is unknown; however, sources noted that the assailants wrote ""Stop Preaching False Doctrine"" and  ""America is Sodom and Gomorrah"" on the church.",-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,,
